image_id,image_path,sex,category,length,style,designer,shop_name,hashtag1,hashtag2,hashtag3
남성_CUT_숏_페이드컷_2,images\남성_CUT_숏_페이드컷_2.jpg,남성,CUT,숏,페이드컷,부원장 강남일,모어온헤어 본점,#가르마펌,#페이드컷,#크롭컷
남성_CUT_숏_페이드컷_3,images\남성_CUT_숏_페이드컷_3.jpg,남성,CUT,숏,페이드컷,부원장 강남일,모어온헤어 본점,#크롭컷,#페이드컷,#아이비리그컷
남성_CUT_숏_페이드컷_4,images\남성_CUT_숏_페이드컷_4.jpg,남성,CUT,숏,페이드컷,부원장 강남일,모어온헤어 본점,#페이드컷,#크롭컷,#아이비리그컷
남성_CUT_숏_페이드컷_5,images\남성_CUT_숏_페이드컷_5.jpg,남성,CUT,숏,페이드컷,디자이너 장현,꾸블랑헤어 왕십리점,#아이비리그컷,#페이드컷,#포마드컷
남성_CUT_숏_페이드컷_8,images\남성_CUT_숏_페이드컷_8.jpg,남성,CUT,숏,페이드컷,부원장 강남일,모어온헤어 본점,#크롭컷,#페이드컷,#가르마펌
남성_CUT_숏_페이드컷_11,images\남성_CUT_숏_페이드컷_11.jpg,남성,CUT,숏,페이드컷,부원장 강남일,모어온헤어 본점,#볼륨펌,#댄디컷,#페이드컷
남성_CUT_숏_페이드컷_12,images\남성_CUT_숏_페이드컷_12.jpg,남성,CUT,숏,페이드컷,대표원장 marco,핫독 바버샵 홍제점,#페이드컷,#크롭컷,#투블럭컷
남성_CUT_숏_페이드컷_13,images\남성_CUT_숏_페이드컷_13.jpg,남성,CUT,숏,페이드컷,대표원장 marco,핫독 바버샵 홍제점,#슬릭백언더컷,#페이드컷,#투블럭컷
남성_CUT_숏_페이드컷_16,images\남성_CUT_숏_페이드컷_16.jpg,남성,CUT,숏,페이드컷,점장 수림,꾸블랑헤어 여의도KBS별관점,#가일펌,#페이드컷,#투블럭펌
남성_CUT_숏_페이드컷_30,images\남성_CUT_숏_페이드컷_30.jpg,남성,CUT,숏,페이드컷,바버 이혜수,원식스바버샵 본점,#포마드컷,#페이드컷,#페이드컷
남성_CUT_숏_페이드컷_31,images\남성_CUT_숏_페이드컷_31.jpg,남성,CUT,숏,페이드컷,바버 이혜수,원식스바버샵 본점,#페이드컷,#포마드컷,#포마드펌
남성_CUT_숏_페이드컷_32,images\남성_CUT_숏_페이드컷_32.jpg,남성,CUT,숏,페이드컷,바버 이혜수,원식스바버샵 본점,#페이드컷,#포마드컷,#포마드컷
남성_CUT_숏_페이드컷_33,images\남성_CUT_숏_페이드컷_33.jpg,남성,CUT,숏,페이드컷,바버 이혜수,원식스바버샵 본점,#포마드컷,#페이드컷,#페이드컷
남성_CUT_숏_페이드컷_35,images\남성_CUT_숏_페이드컷_35.jpg,남성,CUT,숏,페이드컷,바버 이혜수,원식스바버샵 본점,#포마드컷,#페이드컷,#포마드펌
남성_PERM_미디엄_애즈펌_3,images\남성_PERM_미디엄_애즈펌_3.jpg,남성,PERM,미디엄,애즈펌,디렉터 예지,순수 청담본점,#댄디컷,#댄디펌,#애즈펌
남성_PERM_미디엄_애즈펌_4,images\남성_PERM_미디엄_애즈펌_4.jpg,남성,PERM,미디엄,애즈펌,디자이너 찬,박승철헤어스투디오 상도점,#댄디컷,#아이롱펌,#애즈펌
남성_PERM_미디엄_애즈펌_5,images\남성_PERM_미디엄_애즈펌_5.jpg,남성,PERM,미디엄,애즈펌,디자이너 세나,박준뷰티랩 신림점,#댄디컷,#가르마펌,#애즈펌
남성_PERM_미디엄_애즈펌_6,images\남성_PERM_미디엄_애즈펌_6.jpg,남성,PERM,미디엄,애즈펌,디자이너 세나,박준뷰티랩 신림점,#가르마펌,#애즈펌,#댄디컷
남성_PERM_미디엄_애즈펌_8,images\남성_PERM_미디엄_애즈펌_8.jpg,남성,PERM,미디엄,애즈펌,부원장 백도경,메이봄헤어 본점,#리프컷,#가르마펌,#애즈펌
남성_PERM_미디엄_애즈펌_9,images\남성_PERM_미디엄_애즈펌_9.jpg,남성,PERM,미디엄,애즈펌,부원장 백도경,메이봄헤어 본점,#리프컷,#리프펌,#애즈펌
남성_PERM_미디엄_애즈펌_10,images\남성_PERM_미디엄_애즈펌_10.jpg,남성,PERM,미디엄,애즈펌,수석디자이너 서아,꾸블랑헤어 여의도KBS별관점,#댄디컷,#투블럭컷,#애즈펌
남성_PERM_미디엄_애즈펌_13,images\남성_PERM_미디엄_애즈펌_13.jpg,남성,PERM,미디엄,애즈펌,디자이너 현지,꾸블랑헤어 여의도KBS별관점,#댄디컷,#쉐도우펌,#애즈펌
남성_PERM_미디엄_애즈펌_16,images\남성_PERM_미디엄_애즈펌_16.jpg,남성,PERM,미디엄,애즈펌,점장 은우,꾸블랑헤어 성신여대1호점,#투블럭컷,#애즈펌,#아이롱펌
남성_PERM_미디엄_애즈펌_19,images\남성_PERM_미디엄_애즈펌_19.jpg,남성,PERM,미디엄,애즈펌,실장 성훈,우아살롱 강남구청역점,#리프컷,#애즈펌,#리프펌
남성_PERM_미디엄_애즈펌_22,images\남성_PERM_미디엄_애즈펌_22.jpg,남성,PERM,미디엄,애즈펌,디자이너 구본찬,준오헤어 강남2호점,#리프컷,#애즈펌,#리프펌
남성_PERM_미디엄_애즈펌_23,images\남성_PERM_미디엄_애즈펌_23.jpg,남성,PERM,미디엄,애즈펌,수석 실장 재훈,준오헤어 논현점,#애즈펌,#댄디컷,#댄디컷
남성_PERM_미디엄_애즈펌_26,images\남성_PERM_미디엄_애즈펌_26.jpg,남성,PERM,미디엄,애즈펌,수석디자이너 서아,꾸블랑헤어 여의도KBS별관점,#댄디컷,#댄디펌,#애즈펌
남성_PERM_미디엄_애즈펌_28,images\남성_PERM_미디엄_애즈펌_28.jpg,남성,PERM,미디엄,애즈펌,수석디자이너 준혁,데생헤어 성신여대점,#댄디컷,#애즈펌,#가르마펌
남성_PERM_미디엄_애즈펌_29,images\남성_PERM_미디엄_애즈펌_29.jpg,남성,PERM,미디엄,애즈펌,수석디자이너 현희,에이브릿 강남점,#애즈펌,#리프펌,#댄디컷
남성_PERM_미디엄_애즈펌_30,images\남성_PERM_미디엄_애즈펌_30.jpg,남성,PERM,미디엄,애즈펌,수석디자이너 현희,에이브릿 강남점,#댄디컷,#애즈펌,#리프펌
남성_PERM_미디엄_애즈펌_31,images\남성_PERM_미디엄_애즈펌_31.jpg,남성,PERM,미디엄,애즈펌,부원장 백도경,메이봄헤어 본점,#댄디컷,#가르마펌,#애즈펌
남성_PERM_미디엄_애즈펌_34,images\남성_PERM_미디엄_애즈펌_34.jpg,남성,PERM,미디엄,애즈펌,대표원장 이강빈,온앤오프헤어 강남역점,#댄디컷,#애즈펌,#쉐도우펌
남성_PERM_미디엄_리프펌_1,images\남성_PERM_미디엄_리프펌_1.jpg,남성,PERM,미디엄,리프펌,디자이너 윤승주,희올헤어 본점,#리프컷,#리프펌,#볼륨펌
남성_PERM_미디엄_리프펌_12,images\남성_PERM_미디엄_리프펌_12.jpg,남성,PERM,미디엄,리프펌,디자이너 윤승주,희올헤어 본점,#리프컷,#리프펌,#가르마펌
남성_PERM_미디엄_리프펌_14,images\남성_PERM_미디엄_리프펌_14.jpg,남성,PERM,미디엄,리프펌,디자이너 윤승주,희올헤어 본점,#리프컷,#리프펌,#가르마펌
남성_PERM_미디엄_리프펌_23,images\남성_PERM_미디엄_리프펌_23.jpg,남성,PERM,미디엄,리프펌,디자이너 찬,박승철헤어스투디오 상도점,#리프컷,#리프펌,#볼륨펌
남성_PERM_미디엄_리프펌_28,images\남성_PERM_미디엄_리프펌_28.jpg,남성,PERM,미디엄,리프펌,디자이너 윤승주,희올헤어 본점,#리프컷,#리프펌,#볼륨펌
남성_PERM_미디엄_리프펌_33,images\남성_PERM_미디엄_리프펌_33.jpg,남성,PERM,미디엄,리프펌,디자이너 윤승주,희올헤어 본점,#리프컷,#리프펌,#가르마펌
남성_PERM_미디엄_포마드펌_1,images\남성_PERM_미디엄_포마드펌_1.jpg,남성,PERM,미디엄,포마드펌,점장 은우,헤어더뷰 강남스트리트점 ,#투블럭컷,#포마드펌,#애쉬블론드
남성_PERM_미디엄_포마드펌_2,images\남성_PERM_미디엄_포마드펌_2.jpg,남성,PERM,미디엄,포마드펌,부원장 연아,토니앤가이 더감동미아점,#댄디컷,#포마드펌,#리프펌
남성_PERM_미디엄_포마드펌_5,images\남성_PERM_미디엄_포마드펌_5.jpg,남성,PERM,미디엄,포마드펌,바버 태훈,버터바버샵 문래점,#포마드컷,#가르마펌,#포마드펌
남성_PERM_미디엄_포마드펌_6,images\남성_PERM_미디엄_포마드펌_6.jpg,남성,PERM,미디엄,포마드펌,디자이너 보현,이철헤어커커 한성대역점,#리프컷,#포마드펌,#가르마펌
남성_PERM_미디엄_포마드펌_7,images\남성_PERM_미디엄_포마드펌_7.jpg,남성,PERM,미디엄,포마드펌,점장 유라,헤어더뷰 서울대입구역점,#포마드컷,#포마드펌,#가르마펌
남성_PERM_미디엄_포마드펌_10,images\남성_PERM_미디엄_포마드펌_10.jpg,남성,PERM,미디엄,포마드펌,원장 한,에이바헤어 신당역점,#포마드컷,#포마드펌,#쉼표머리
남성_PERM_미디엄_포마드펌_11,images\남성_PERM_미디엄_포마드펌_11.jpg,남성,PERM,미디엄,포마드펌,디자이너 광준,바버693 노원점,#슬릭백언더컷,#포마드펌,#리프컷
남성_PERM_미디엄_포마드펌_12,images\남성_PERM_미디엄_포마드펌_12.jpg,남성,PERM,미디엄,포마드펌,디자이너 김동재,더봄 가로수길점,#댄디컷,#가르마펌,#포마드펌
남성_PERM_미디엄_포마드펌_16,images\남성_PERM_미디엄_포마드펌_16.jpg,남성,PERM,미디엄,포마드펌,디자이너 수란,아마릴리스헤어살롱 신림점,#댄디컷,#포마드펌,#블루블랙
남성_PERM_미디엄_포마드펌_17,images\남성_PERM_미디엄_포마드펌_17.jpg,남성,PERM,미디엄,포마드펌,대표원장 유니,르메이 헤어 대방점,#포마드컷,#포마드펌,#리프컷
남성_PERM_미디엄_포마드펌_18,images\남성_PERM_미디엄_포마드펌_18.jpg,남성,PERM,미디엄,포마드펌,디렉터 호연,순수 청담본점,#리프컷,#포마드펌,#리프펌
남성_PERM_미디엄_포마드펌_22,images\남성_PERM_미디엄_포마드펌_22.jpg,남성,PERM,미디엄,포마드펌,부원장 기혁,오슬로바버샵 마곡점,#슬릭백언더컷,#포마드컷,#포마드펌
남성_PERM_미디엄_포마드펌_24,images\남성_PERM_미디엄_포마드펌_24.jpg,남성,PERM,미디엄,포마드펌,디자이너 태훈,데꼬헤살롱 강남점,#투블럭컷,#가르마펌,#포마드펌
남성_PERM_미디엄_포마드펌_25,images\남성_PERM_미디엄_포마드펌_25.jpg,남성,PERM,미디엄,포마드펌,디자이너 기호,코벨헤어 잠실점,#댄디컷,#포마드펌,#애즈펌
남성_PERM_미디엄_포마드펌_27,images\남성_PERM_미디엄_포마드펌_27.jpg,남성,PERM,미디엄,포마드펌,수석디자이너 원철,카벨로헤어 선릉점,#포마드컷,#레이어드컷,#포마드펌
남성_PERM_미디엄_포마드펌_28,images\남성_PERM_미디엄_포마드펌_28.jpg,남성,PERM,미디엄,포마드펌,디자이너 사라,제오헤어 영등포구청역점,#포마드컷,#포마드펌,#애쉬브라운
남성_PERM_미디엄_포마드펌_29,images\남성_PERM_미디엄_포마드펌_29.jpg,남성,PERM,미디엄,포마드펌,디렉터 정성,순수 청담본점,#슬릭백언더컷,#리젠트펌,#포마드펌
남성_PERM_미디엄_포마드펌_31,images\남성_PERM_미디엄_포마드펌_31.jpg,남성,PERM,미디엄,포마드펌,디자이너 슬기,로윈헤어 공덕점,#슬릭백언더컷,#볼륨펌,#포마드펌
남성_PERM_미디엄_포마드펌_32,images\남성_PERM_미디엄_포마드펌_32.jpg,남성,PERM,미디엄,포마드펌,원장 의진,에이바헤어 강변점,#포마드컷,#애쉬바이올렛,#포마드펌
남성_PERM_미디엄_포마드펌_33,images\남성_PERM_미디엄_포마드펌_33.jpg,남성,PERM,미디엄,포마드펌,대표원장 유니,르메이 헤어 대방점,#포마드컷,#포마드펌,#포마드펌
남성_PERM_미디엄_포마드펌_34,images\남성_PERM_미디엄_포마드펌_34.jpg,남성,PERM,미디엄,포마드펌,디자이너  정환,에이바헤어 석촌고분역점,#포마드펌,#포마드컷,#투블럭컷
남성_PERM_미디엄_포마드펌_35,images\남성_PERM_미디엄_포마드펌_35.jpg,남성,PERM,미디엄,포마드펌,실장 유빈,강데이즈헤어 강남본점,#투블럭컷,#댄디컷,#포마드펌
남성_PERM_미디엄_가르마펌_10,images\남성_PERM_미디엄_가르마펌_10.jpg,남성,PERM,미디엄,가르마펌,수석실장 주미,메이원헤어 성수점,#레이어드컷,#가르마펌,#댄디펌
남성_PERM_미디엄_가르마펌_11,images\남성_PERM_미디엄_가르마펌_11.jpg,남성,PERM,미디엄,가르마펌,디렉터 정성,순수 청담본점,#댄디컷,#가르마펌,#아이롱펌
남성_PERM_미디엄_가르마펌_12,images\남성_PERM_미디엄_가르마펌_12.jpg,남성,PERM,미디엄,가르마펌,디자이너 윤승주,희올헤어 본점,#리프컷,#리프펌,#가르마펌
남성_PERM_미디엄_가르마펌_13,images\남성_PERM_미디엄_가르마펌_13.jpg,남성,PERM,미디엄,가르마펌,디자이너 윤승주,희올헤어 본점,#리프컷,#리프펌,#가르마펌
남성_PERM_미디엄_가르마펌_19,images\남성_PERM_미디엄_가르마펌_19.jpg,남성,PERM,미디엄,가르마펌,디자이너 서준,이플헤어 본점,#가르마펌,#아이롱펌,#댄디컷
남성_PERM_미디엄_가르마펌_21,images\남성_PERM_미디엄_가르마펌_21.jpg,남성,PERM,미디엄,가르마펌,디자이너 찬,박승철헤어스투디오 상도점,#댄디컷,#아이롱펌,#가르마펌
남성_PERM_미디엄_가르마펌_24,images\남성_PERM_미디엄_가르마펌_24.jpg,남성,PERM,미디엄,가르마펌,디자이너 찬,박승철헤어스투디오 상도점,#댄디컷,#아이롱펌,#가르마펌
남성_PERM_미디엄_가르마펌_25,images\남성_PERM_미디엄_가르마펌_25.jpg,남성,PERM,미디엄,가르마펌,디자이너 세나,박준뷰티랩 신림점,#댄디컷,#가르마펌,#애즈펌
남성_PERM_미디엄_가르마펌_26,images\남성_PERM_미디엄_가르마펌_26.jpg,남성,PERM,미디엄,가르마펌,디자이너 세나,박준뷰티랩 신림점,#가르마펌,#애즈펌,#댄디컷
남성_PERM_미디엄_가르마펌_34,images\남성_PERM_미디엄_가르마펌_34.jpg,남성,PERM,미디엄,가르마펌,디자이너 윤승주,희올헤어 본점,#리프컷,#리프펌,#가르마펌
남성_PERM_미디엄_쉐도우펌_6,images\남성_PERM_미디엄_쉐도우펌_6.jpg,남성,PERM,미디엄,쉐도우펌,수석실장 동현,준오헤어 강남1호점,#스왓컷,#스왈로펌,#쉐도우펌
남성_PERM_미디엄_쉐도우펌_8,images\남성_PERM_미디엄_쉐도우펌_8.jpg,남성,PERM,미디엄,쉐도우펌,디자이너 이건우,박승철헤어스투디오 신림점,#쉐도우펌,#댄디컷,#쉐도우펌
남성_PERM_미디엄_쉐도우펌_11,images\남성_PERM_미디엄_쉐도우펌_11.jpg,남성,PERM,미디엄,쉐도우펌,수석디자이너 현희,에이브릿 강남점,#댄디컷,#볼륨펌,#쉐도우펌
남성_PERM_미디엄_쉐도우펌_13,images\남성_PERM_미디엄_쉐도우펌_13.jpg,남성,PERM,미디엄,쉐도우펌,디자이너 승윤 ,하브 잠실점,#댄디컷,#쉐도우펌,#베이비펌
남성_PERM_미디엄_쉐도우펌_14,images\남성_PERM_미디엄_쉐도우펌_14.jpg,남성,PERM,미디엄,쉐도우펌,디자이너 승윤 ,하브 잠실점,#댄디컷,#쉐도우펌,#베이비펌
남성_PERM_미디엄_쉐도우펌_16,images\남성_PERM_미디엄_쉐도우펌_16.jpg,남성,PERM,미디엄,쉐도우펌,수석디자이너 현희,에이브릿 강남점,#댄디컷,#볼륨펌,#쉐도우펌
남성_PERM_미디엄_쉐도우펌_19,images\남성_PERM_미디엄_쉐도우펌_19.jpg,남성,PERM,미디엄,쉐도우펌,점장 수림,꾸블랑헤어 여의도KBS별관점,#리프컷,#쉐도우펌,#리프펌
남성_PERM_미디엄_쉐도우펌_23,images\남성_PERM_미디엄_쉐도우펌_23.jpg,남성,PERM,미디엄,쉐도우펌,디자이너 현지,꾸블랑헤어 여의도KBS별관점,#댄디컷,#쉐도우펌,#애즈펌
남성_PERM_미디엄_쉐도우펌_24,images\남성_PERM_미디엄_쉐도우펌_24.jpg,남성,PERM,미디엄,쉐도우펌,디자이너 봄 ,꾸블랑헤어 고려대점,#투블럭컷,#쉐도우펌,#댄디컷
남성_PERM_미디엄_쉐도우펌_25,images\남성_PERM_미디엄_쉐도우펌_25.jpg,남성,PERM,미디엄,쉐도우펌,디자이너 승윤 ,하브 잠실점,#댄디컷,#가르마펌,#쉐도우펌
남성_PERM_미디엄_쉐도우펌_27,images\남성_PERM_미디엄_쉐도우펌_27.jpg,남성,PERM,미디엄,쉐도우펌,디자이너 장현,꾸블랑헤어 왕십리점,#쉐도우펌,#댄디컷,#댄디컷
남성_PERM_미디엄_쉐도우펌_28,images\남성_PERM_미디엄_쉐도우펌_28.jpg,남성,PERM,미디엄,쉐도우펌,stylist 천지현,꾸블랑헤어 성신여대2호점,#댄디컷,#쉐도우펌,#다크브라운
남성_PERM_미디엄_아이롱펌_1,images\남성_PERM_미디엄_아이롱펌_1.jpg,남성,PERM,미디엄,아이롱펌,디렉터 정성,순수 청담본점,#댄디컷,#가르마펌,#아이롱펌
남성_PERM_미디엄_아이롱펌_2,images\남성_PERM_미디엄_아이롱펌_2.jpg,남성,PERM,미디엄,아이롱펌,디자이너 현이,하브 선릉점,#댄디컷,#아이롱펌,#댄디펌
남성_PERM_미디엄_아이롱펌_5,images\남성_PERM_미디엄_아이롱펌_5.jpg,남성,PERM,미디엄,아이롱펌,디자이너 서준,이플헤어 본점,#가르마펌,#아이롱펌,#댄디컷
남성_PERM_미디엄_아이롱펌_6,images\남성_PERM_미디엄_아이롱펌_6.jpg,남성,PERM,미디엄,아이롱펌,디자이너 찬,박승철헤어스투디오 상도점,#블루블랙,#슬릭백언더컷,#아이롱펌
남성_PERM_미디엄_아이롱펌_8,images\남성_PERM_미디엄_아이롱펌_8.jpg,남성,PERM,미디엄,아이롱펌,디자이너 찬,박승철헤어스투디오 상도점,#댄디컷,#아이롱펌,#가르마펌
남성_PERM_미디엄_아이롱펌_13,images\남성_PERM_미디엄_아이롱펌_13.jpg,남성,PERM,미디엄,아이롱펌,디자이너 찬,박승철헤어스투디오 상도점,#댄디컷,#아이롱펌,#가르마펌
남성_PERM_미디엄_아이롱펌_14,images\남성_PERM_미디엄_아이롱펌_14.jpg,남성,PERM,미디엄,아이롱펌,디자이너 찬,박승철헤어스투디오 상도점,#댄디컷,#아이롱펌,#댄디컷
남성_PERM_미디엄_아이롱펌_15,images\남성_PERM_미디엄_아이롱펌_15.jpg,남성,PERM,미디엄,아이롱펌,스타일리스트 휘상,살롱드라피네 강남점,#댄디컷,#리프컷,#아이롱펌
남성_PERM_미디엄_아이롱펌_20,images\남성_PERM_미디엄_아이롱펌_20.jpg,남성,PERM,미디엄,아이롱펌,부원장 백도경,메이봄헤어 본점,#리프컷,#리프펌,#아이롱펌
남성_PERM_미디엄_아이롱펌_21,images\남성_PERM_미디엄_아이롱펌_21.jpg,남성,PERM,미디엄,아이롱펌,수석실장 동현,준오헤어 강남1호점,#댄디컷,#아이롱펌,#내츄럴펌
남성_PERM_미디엄_아이롱펌_23,images\남성_PERM_미디엄_아이롱펌_23.jpg,남성,PERM,미디엄,아이롱펌,실장 제니,살롱드한 둔촌역점,#댄디펌,#아이롱펌,#볼륨펌
남성_PERM_미디엄_아이롱펌_24,images\남성_PERM_미디엄_아이롱펌_24.jpg,남성,PERM,미디엄,아이롱펌,수석디자이너 준혁,데생헤어 성신여대점,#댄디컷,#아이롱펌,#가르마펌
남성_PERM_미디엄_아이롱펌_32,images\남성_PERM_미디엄_아이롱펌_32.jpg,남성,PERM,미디엄,아이롱펌,수석 stylist 이은비,꾸블랑헤어 성신여대2호점,#리프컷,#아이롱펌,#리프컷
남성_PERM_미디엄_아이롱펌_35,images\남성_PERM_미디엄_아이롱펌_35.jpg,남성,PERM,미디엄,아이롱펌,점장 은우,꾸블랑헤어 성신여대1호점,#투블럭컷,#애즈펌,#아이롱펌
남성_PERM_미디엄_쉼표머리_1,images\남성_PERM_미디엄_쉼표머리_1.jpg,남성,PERM,미디엄,쉼표머리,스타일리스트 윤우,살롱드라피네 강남우성점,#댄디컷,#가르마펌,#쉼표머리
남성_PERM_미디엄_쉼표머리_2,images\남성_PERM_미디엄_쉼표머리_2.jpg,남성,PERM,미디엄,쉼표머리,디자이너 가림,코지옴므 자양동점,#투블럭컷,#쉼표머리,#투블럭펌
남성_PERM_미디엄_쉼표머리_5,images\남성_PERM_미디엄_쉼표머리_5.jpg,남성,PERM,미디엄,쉼표머리,원장 한,에이바헤어 신당역점,#포마드컷,#포마드펌,#쉼표머리
남성_PERM_미디엄_쉼표머리_7,images\남성_PERM_미디엄_쉼표머리_7.jpg,남성,PERM,미디엄,쉼표머리,수석디자이너 채웅,헤어더뷰 강남점,#쉼표머리,#텍스쳐펌,#가르마펌
남성_PERM_미디엄_쉼표머리_8,images\남성_PERM_미디엄_쉼표머리_8.jpg,남성,PERM,미디엄,쉼표머리,수석디자이너 서동,인더살롱 수유점,#투블럭컷,#쉼표머리,#리프컷
남성_PERM_미디엄_쉼표머리_9,images\남성_PERM_미디엄_쉼표머리_9.jpg,남성,PERM,미디엄,쉼표머리,부원장 비비안,빗앤붓 청담점,#리프컷,#쉼표머리,#리프펌
남성_PERM_미디엄_쉼표머리_12,images\남성_PERM_미디엄_쉼표머리_12.jpg,남성,PERM,미디엄,쉼표머리,디자이너 선영,비주얼살롱 사가정2호점,#댄디컷,#가르마펌,#쉼표머리
남성_PERM_미디엄_쉼표머리_14,images\남성_PERM_미디엄_쉼표머리_14.jpg,남성,PERM,미디엄,쉼표머리,원장 해나,투맨즈헤어 군자점,#가르마펌,#애즈펌,#쉼표머리
남성_PERM_미디엄_쉼표머리_21,images\남성_PERM_미디엄_쉼표머리_21.jpg,남성,PERM,미디엄,쉼표머리,디자이너 사라,제오헤어 영등포구청역점,#포마드컷,#가르마펌,#쉼표머리
남성_PERM_미디엄_쉼표머리_24,images\남성_PERM_미디엄_쉼표머리_24.jpg,남성,PERM,미디엄,쉼표머리,수석 디자이너 채윤,준오헤어 강남화이트점,#댄디컷,#가르마펌,#쉼표머리
남성_PERM_미디엄_쉼표머리_25,images\남성_PERM_미디엄_쉼표머리_25.jpg,남성,PERM,미디엄,쉼표머리,수석 stylist 경식,맨즈 오브 아르미헤어 블랙점,#레이어드컷,#쉼표머리,#애즈펌
남성_PERM_미디엄_쉼표머리_26,images\남성_PERM_미디엄_쉼표머리_26.jpg,남성,PERM,미디엄,쉼표머리,디자이너 사라,제오헤어 영등포구청역점,#댄디컷,#쉼표머리,#초코브라운
남성_PERM_미디엄_쉼표머리_30,images\남성_PERM_미디엄_쉼표머리_30.jpg,남성,PERM,미디엄,쉼표머리,디자이너 사라,제오헤어 영등포구청역점,#다크브라운,#투블럭컷,#쉼표머리
남성_PERM_미디엄_쉼표머리_31,images\남성_PERM_미디엄_쉼표머리_31.jpg,남성,PERM,미디엄,쉼표머리,대표원장 리오,맨즈테틱헤어 본점,#슬릭백언더컷,#투블럭컷,#쉼표머리
남성_PERM_미디엄_쉼표머리_33,images\남성_PERM_미디엄_쉼표머리_33.jpg,남성,PERM,미디엄,쉼표머리,원장 윤우,예스헤어 외대점,#댄디컷,#쉼표머리,#아이롱펌
남성_PERM_미디엄_볼륨펌_0,images\남성_PERM_미디엄_볼륨펌_0.jpg,남성,PERM,미디엄,볼륨펌,디자이너 윤승주,희올헤어 본점,#리프컷,#리프펌,#볼륨펌
남성_PERM_미디엄_볼륨펌_7,images\남성_PERM_미디엄_볼륨펌_7.jpg,남성,PERM,미디엄,볼륨펌,수석실장 주미,메이원헤어 성수점,#댄디컷,#댄디펌,#볼륨펌
남성_PERM_미디엄_볼륨펌_11,images\남성_PERM_미디엄_볼륨펌_11.jpg,남성,PERM,미디엄,볼륨펌,디자이너 찬,박승철헤어스투디오 상도점,#리프컷,#리프펌,#볼륨펌
남성_PERM_미디엄_볼륨펌_13,images\남성_PERM_미디엄_볼륨펌_13.jpg,남성,PERM,미디엄,볼륨펌,디자이너 세나,박준뷰티랩 신림점,#댄디컷,#볼륨펌,#댄디펌
남성_PERM_미디엄_볼륨펌_14,images\남성_PERM_미디엄_볼륨펌_14.jpg,남성,PERM,미디엄,볼륨펌,디자이너 윤승주,희올헤어 본점,#리프컷,#리프펌,#볼륨펌
남성_PERM_미디엄_볼륨펌_16,images\남성_PERM_미디엄_볼륨펌_16.jpg,남성,PERM,미디엄,볼륨펌,수석디자이너 현희,에이브릿 강남점,#댄디컷,#볼륨펌,#쉐도우펌
남성_PERM_미디엄_볼륨펌_17,images\남성_PERM_미디엄_볼륨펌_17.jpg,남성,PERM,미디엄,볼륨펌,수석실장 동현,준오헤어 강남1호점,#댄디컷,#볼륨펌,#댄디펌
남성_PERM_미디엄_볼륨펌_18,images\남성_PERM_미디엄_볼륨펌_18.jpg,남성,PERM,미디엄,볼륨펌,실장 제니,살롱드한 둔촌역점,#댄디펌,#아이롱펌,#볼륨펌
남성_PERM_미디엄_볼륨펌_19,images\남성_PERM_미디엄_볼륨펌_19.jpg,남성,PERM,미디엄,볼륨펌,디자이너 윤승주,희올헤어 본점,#리프컷,#리프펌,#볼륨펌
남성_PERM_미디엄_볼륨펌_22,images\남성_PERM_미디엄_볼륨펌_22.jpg,남성,PERM,미디엄,볼륨펌,디자이너 이유,양리헤어 홍대점,#레이어드컷,#볼륨펌,#댄디컷
남성_PERM_미디엄_볼륨펌_23,images\남성_PERM_미디엄_볼륨펌_23.jpg,남성,PERM,미디엄,볼륨펌,수석디자이너 현희,에이브릿 강남점,#댄디컷,#볼륨펌,#쉐도우펌
남성_PERM_미디엄_볼륨펌_25,images\남성_PERM_미디엄_볼륨펌_25.jpg,남성,PERM,미디엄,볼륨펌,부원장 백도경,메이봄헤어 본점,#레이어드컷,#댄디펌,#볼륨펌
남성_PERM_미디엄_볼륨펌_28,images\남성_PERM_미디엄_볼륨펌_28.jpg,남성,PERM,미디엄,볼륨펌,수석 실장 재훈,준오헤어 논현점,#댄디컷,#볼륨펌,#댄디펌
남성_PERM_미디엄_볼륨펌_29,images\남성_PERM_미디엄_볼륨펌_29.jpg,남성,PERM,미디엄,볼륨펌,디자이너 유진,오버마운트 홍대점,#댄디컷,#볼륨펌,#댄디펌
남성_PERM_미디엄_볼륨펌_30,images\남성_PERM_미디엄_볼륨펌_30.jpg,남성,PERM,미디엄,볼륨펌,수석디자이너 현희,에이브릿 강남점,#댄디컷,#볼륨펌,#댄디펌
남성_PERM_미디엄_볼륨펌_31,images\남성_PERM_미디엄_볼륨펌_31.jpg,남성,PERM,미디엄,볼륨펌,수석디자이너 현희,에이브릿 강남점,#댄디컷,#볼륨펌,#댄디펌
남성_PERM_미디엄_볼륨펌_33,images\남성_PERM_미디엄_볼륨펌_33.jpg,남성,PERM,미디엄,볼륨펌,수석디자이너 현희,에이브릿 강남점,#댄디컷,#쉐도우펌,#볼륨펌
남성_PERM_미디엄_볼륨펌_34,images\남성_PERM_미디엄_볼륨펌_34.jpg,남성,PERM,미디엄,볼륨펌,수석디자이너 현희,에이브릿 강남점,#댄디컷,#쉐도우펌,#볼륨펌
